Submission id,pid,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Authenticity check: QID128,Authenticity check: QID129,Authenticity check: QID130,Authenticity check: QID131,Authenticity check: QID1717414298,Authenticity check: QID7
6991fcf88c73df6440465637,5b7ecfe47a63030001019c35,APPROVED,Not Applicable,2026-02-15T17:06:03.345000Z,2026-02-15T17:09:34.915000Z,2026-02-15T18:44:42.701000Z,2026-02-15T17:09:35.344635Z,212,CPSEFESE,4034,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fcf895a0f16d0dac7fee,615085e1473e6bb28212e205,APPROVED,Not Applicable,2026-02-15T17:06:04.653000Z,2026-02-15T17:10:36.682000Z,2026-02-15T18:43:23.547000Z,2026-02-15T17:10:37.066200Z,273,CPSEFESE,3052,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,N/A
6991fcf9caa88894b5b02080,6758c5f19c945b4a61c4d4a0,APPROVED,Not Applicable,2026-02-15T17:06:07.914000Z,2026-02-15T17:10:15.850000Z,2026-02-15T18:43:23.778000Z,2026-02-15T17:10:16.281878Z,248,CPSEFESE,770,48,Female,Black,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fcfacaa88894b5b02082,6630f0ba3c7dd0308672336a,APPROVED,Not Applicable,2026-02-15T17:07:08.486000Z,2026-02-15T17:23:26.873000Z,2026-02-15T18:43:24.033000Z,2026-02-15T17:23:27.304200Z,979,CPSEFESE,3342,52,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,N/A,N/A
6991fcff45f98e24abe57970,6716c6700f376dc7f534af9d,APPROVED,Not Applicable,2026-02-15T17:06:28.374000Z,2026-02-15T17:13:10.361000Z,2026-02-15T18:43:24.330000Z,2026-02-15T17:13:10.794559Z,402,CPSEFESE,3001,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fcff7a632b72f99a515f,697a4547299075cff1272115,APPROVED,Not Applicable,2026-02-15T17:06:10.575000Z,2026-02-15T17:08:43.077000Z,2026-02-15T18:44:42.941000Z,2026-02-15T17:08:43.468063Z,153,CPSEFESE,113,27,Male,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fd005a5a5dc1b6676231,6990efc031106a0a55b41f20,APPROVED,Not Applicable,2026-02-15T17:06:19.566000Z,2026-02-15T17:11:39.975000Z,2026-02-15T18:43:24.651000Z,2026-02-15T17:11:40.386828Z,321,CPSEFESE,5,30,Female,White,United States,United States,DATA_EXPIRED,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fd00d48ff8b819b4d32c,5fce87101036290e0bec1bc0,APPROVED,Not Applicable,2026-02-15T17:06:11.882000Z,2026-02-15T17:08:03.439000Z,2026-02-15T18:43:24.994000Z,2026-02-15T17:08:03.911793Z,112,CPSEFESE,1592,34,Female,White,United States,United States,United States,English,Yes,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fd028f75466c8f32b450,587249a2e9cb31000195ed09,APPROVED,Not Applicable,2026-02-15T17:07:18.310000Z,2026-02-15T17:21:02.757000Z,2026-02-15T18:44:43.213000Z,2026-02-15T17:21:03.204463Z,825,CPSEFESE,3390,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,N/A
6991fd0385846a02825d12ed,5d25df839542a40001a83bf4,APPROVED,Not Applicable,2026-02-15T17:06:19.107000Z,2026-02-15T17:16:42.817000Z,2026-02-15T18:43:25.390000Z,2026-02-15T17:16:43.255403Z,624,CPSEFESE,1769,46,Female,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fd039eda248cb13ed3dd,55bb9ae7fdf99b26d27fda01,APPROVED,Not Applicable,2026-02-15T17:06:22.664000Z,2026-02-15T17:11:42.388000Z,2026-02-15T18:43:25.719000Z,2026-02-15T17:11:42.818190Z,320,CPSEFESE,7741,39,Female,White,United States,United States,United States,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd03a6632b42c3d204dd,664f3f412dedc21e7b32fcff,APPROVED,Not Applicable,2026-02-15T17:06:17.165000Z,2026-02-15T17:15:04.997000Z,2026-02-15T18:43:26.538000Z,2026-02-15T17:15:05.514636Z,528,CPSEFESE,680,37,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Chinese,No,Unemployed (and job seeking),N/A,N/A,Pass,N/A,Pass,N/A
6991fd08271b2409f42533a5,660c0f5e2194f64ac63b0930,APPROVED,Not Applicable,2026-02-15T17:06:20.056000Z,2026-02-15T17:10:22.732000Z,2026-02-15T18:44:43.450000Z,2026-02-15T17:10:23.206276Z,243,CPSEFESE,1514,28,Male,Mixed,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd0a77a0c2afd396134c,60d9b3b520827b7da272098b,APPROVED,Not Applicable,2026-02-15T17:06:22.821000Z,2026-02-15T17:09:35.156000Z,2026-02-15T18:43:26.811000Z,2026-02-15T17:09:35.529681Z,193,CPSEFESE,2036,43,Female,White,United States,United States,United States,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fd0bb64de98d913b0006,67b10c5dfc3a653912c55891,APPROVED,Not Applicable,2026-02-15T17:06:23.695000Z,2026-02-15T17:10:11.886000Z,2026-02-15T18:43:27.047000Z,2026-02-15T17:10:12.360667Z,229,CPSEFESE,10,53,Female,White,United States,United States,United States,English,Yes,Part-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fd0dacf213f8674b247b,6614fb6af3c5aa23b962ea2d,APPROVED,Not Applicable,2026-02-15T17:06:27.254000Z,2026-02-15T17:11:29.951000Z,2026-02-15T18:44:43.707000Z,2026-02-15T17:11:30.489210Z,303,CPSEFESE,2661,57,Male,Asian,India,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,N/A,Pass,Pass,N/A
6991fd1119f82a680605e2c8,5df0d69bfef3dc000ea36cee,APPROVED,Not Applicable,2026-02-15T17:06:43.372000Z,2026-02-15T17:15:41.807000Z,2026-02-15T18:43:27.303000Z,2026-02-15T17:15:42.246619Z,539,CPSEFESE,1143,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fd15634d7384599ccdae,6654564b8702377b93366849,APPROVED,Not Applicable,2026-02-15T17:06:47.866000Z,2026-02-15T17:12:26.680000Z,2026-02-15T18:43:27.542000Z,2026-02-15T17:12:27.088877Z,339,CPSEFESE,1545,41,Female,White,France,United Kingdom,France,French,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fd15fe833063db1b0100,66fd835228aebc29f41c47ca,APPROVED,Not Applicable,2026-02-15T17:06:34.662000Z,2026-02-15T17:12:24.159000Z,2026-02-15T18:43:27.772000Z,2026-02-15T17:12:24.650061Z,350,CPSEFESE,1306,47,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking),Pass,N/A,N/A,N/A,N/A,N/A
6991fd16281bc416560b8ba5,69415c44b90a33876723156c,APPROVED,Not Applicable,2026-02-15T17:06:34.433000Z,2026-02-15T17:11:13.047000Z,2026-02-15T18:43:28.006000Z,2026-02-15T17:11:13.731320Z,279,CPSEFESE,220,43,Female,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd1662558c93b25f35f8,68423451060859f8ce31ee5a,APPROVED,Not Applicable,2026-02-15T17:06:38.136000Z,2026-02-15T17:21:34.761000Z,2026-02-15T18:43:28.250000Z,2026-02-15T17:21:35.273695Z,897,CPSEFESE,1275,39,Female,White,United States,United States,United States,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd1b8f4b90f42a69fd31,69910b4872f44528733cc53e,APPROVED,Not Applicable,2026-02-15T17:06:41.128000Z,2026-02-15T17:10:29.597000Z,2026-02-15T18:43:28.495000Z,2026-02-15T17:10:30.050683Z,229,CPSEFESE,6,48,Female,Prefer not to say,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fd1e67d20664127ded2c,645179915e31c1aeb3dc8129,APPROVED,Not Applicable,2026-02-15T17:10:25.387000Z,2026-02-15T17:14:12.443000Z,2026-02-15T18:44:43.976000Z,2026-02-15T17:14:13.006545Z,228,CPSEFESE,8333,62,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd2073670d7f927d672a,6978d0c62defec8ac81f940b,APPROVED,Not Applicable,2026-02-15T17:06:45.748000Z,2026-02-15T17:10:40.093000Z,2026-02-15T18:43:28.731000Z,2026-02-15T17:10:40.520201Z,235,CPSEFESE,48,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),Pass,N/A,N/A,N/A,Pass,N/A
6991fd238be228df328eedb8,61bb399b40db417c1a138ea3,APPROVED,Not Applicable,2026-02-15T17:06:49.262000Z,2026-02-15T17:11:21.024000Z,2026-02-15T18:43:28.976000Z,2026-02-15T17:11:21.409321Z,272,CPSEFESE,422,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,N/A
6991fd28674320f5239ff8ed,698bd173e4842a5bd8ad85bb,APPROVED,Not Applicable,2026-02-15T17:06:53.501000Z,2026-02-15T17:09:04.610000Z,2026-02-15T18:43:29.226000Z,2026-02-15T17:09:05.002529Z,132,CPSEFESE,22,23,Female,Asian,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd2cc88a30c03bbe75d9,6978d4afc2649c9396f7266c,APPROVED,Not Applicable,2026-02-15T17:06:58.351000Z,2026-02-15T17:11:37.379000Z,2026-02-15T18:43:29.465000Z,2026-02-15T17:11:37.764481Z,280,CPSEFESE,192,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fd3ec41bdf491ec02f75,5fd5ef3cb8ec2745c10454e3,APPROVED,Not Applicable,2026-02-15T17:07:14.582000Z,2026-02-15T17:11:25.541000Z,2026-02-15T18:43:31.738000Z,2026-02-15T17:11:25.947572Z,251,CPSEFESE,1685,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,Pass,N/A,Pass,N/A
6991fd3f8c73df6440465645,676055469b245b53e81358d0,APPROVED,Not Applicable,2026-02-15T17:07:28.742000Z,2026-02-15T17:12:34.764000Z,2026-02-15T18:44:44.888000Z,2026-02-15T17:12:35.221308Z,307,CPSEFESE,5743,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,Pass,N/A
6991fd4069c14adf9903b15a,6971f9b5b20f004d9bfc9397,APPROVED,Not Applicable,2026-02-15T17:07:17.724000Z,2026-02-15T17:09:03.974000Z,2026-02-15T18:44:45.129000Z,2026-02-15T17:09:04.651303Z,107,CPSEFESE,2,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fd458acee402d58a5129,67b735b4fe304046ac0528fe,APPROVED,Not Applicable,2026-02-15T17:07:26.589000Z,2026-02-15T17:15:38.021000Z,2026-02-15T18:43:32.470000Z,2026-02-15T17:15:38.465922Z,492,CPSEFESE,861,52,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),N/A,N/A,Pass,N/A,Pass,N/A
6991fd48caa88894b5b02091,6690f44c75d27834eaccdaf4,APPROVED,Not Applicable,2026-02-15T17:07:29.127000Z,2026-02-15T17:13:06.562000Z,2026-02-15T18:43:32.764000Z,2026-02-15T17:13:06.925140Z,338,CPSEFESE,95,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),N/A,N/A,N/A,Pass,Pass,N/A
6991fd49595081ed49f0ddbc,62b4403257f7d42730f83394,APPROVED,Not Applicable,2026-02-15T17:07:25.251000Z,2026-02-15T17:21:10.700000Z,2026-02-15T18:44:45.374000Z,2026-02-15T17:21:11.075494Z,826,CPSEFESE,3086,41,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fd4982a707003357294c,6979159f73a385efb16e01bb,APPROVED,Not Applicable,2026-02-15T17:07:23.563000Z,2026-02-15T17:10:20.501000Z,2026-02-15T18:43:33.064000Z,2026-02-15T17:10:20.958153Z,177,CPSEFESE,115,26,Female,White,Germany,United Kingdom,Germany,German,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd51d48ff8b819b4d339,60c6cd8bacdf5d1f27924048,APPROVED,Not Applicable,2026-02-15T17:07:40.298000Z,2026-02-15T17:18:24.737000Z,2026-02-15T18:44:45.622000Z,2026-02-15T17:18:25.148786Z,645,CPSEFESE,6413,33,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd5a134b272398ad8723,66ba25f31c96638d878c9235,APPROVED,Not Applicable,2026-02-15T17:07:41.991000Z,2026-02-15T17:11:55.901000Z,2026-02-15T18:44:45.866000Z,2026-02-15T17:11:56.297446Z,254,CPSEFESE,3689,48,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd60445e36a55d615fc7,6779e07aeb6a0e66e84ae0e7,APPROVED,Not Applicable,2026-02-15T17:07:48.038000Z,2026-02-15T17:10:28.481000Z,2026-02-15T18:44:46.104000Z,2026-02-15T17:10:28.923045Z,161,CPSEFESE,3170,25,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,N/A,N/A,N/A,N/A
6991fd63281bc416560b8bae,5fe3e979878eaa13872eb64f,APPROVED,Not Applicable,2026-02-15T17:07:52.422000Z,2026-02-15T17:11:33.781000Z,2026-02-15T18:43:33.364000Z,2026-02-15T17:11:34.783916Z,222,CPSEFESE,557,33,Female,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking),N/A,Pass,N/A,N/A,Pass,N/A
6991fd655bc6cbc2fceef4ce,6447e6a899705301d5a145dd,APPROVED,Not Applicable,2026-02-15T17:07:54.459000Z,2026-02-15T17:11:15.602000Z,2026-02-15T18:43:33.646000Z,2026-02-15T17:11:16.009683Z,202,CPSEFESE,2105,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,N/A,Pass,N/A,N/A,Pass,N/A
6991fd66334e17b19779b81b,63f77f79278126e103659cf4,APPROVED,Not Applicable,2026-02-15T17:07:57.719000Z,2026-02-15T17:17:13.985000Z,2026-02-15T18:44:46.349000Z,2026-02-15T17:17:14.379718Z,557,CPSEFESE,3490,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd67a8af27141d42aa7f,55ad1d55fdf99b4c8f9941d4,APPROVED,Not Applicable,2026-02-15T17:07:59.370000Z,2026-02-15T17:11:21.531000Z,2026-02-15T18:43:33.928000Z,2026-02-15T17:11:21.924038Z,203,CPSEFESE,6142,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,N/A,N/A,Pass,N/A
6991fd69fe833063db1b0108,651abcc13ecbad9f2062ac4f,APPROVED,Not Applicable,2026-02-15T17:07:57.571000Z,2026-02-15T17:15:23.024000Z,2026-02-15T18:44:46.585000Z,2026-02-15T17:15:23.502260Z,446,CPSEFESE,2410,58,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fd6e486e3bc5bf90cd4c,5e74f8c002c79b0464a51925,APPROVED,Not Applicable,2026-02-15T17:08:01.581000Z,2026-02-15T17:11:25.375000Z,2026-02-15T18:44:46.818000Z,2026-02-15T17:11:25.763403Z,204,CPSEFESE,1230,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fd77445e36a55d615fcb,6777c88074566bdef374f9e5,APPROVED,Not Applicable,2026-02-15T17:08:11.224000Z,2026-02-15T17:11:10.661000Z,2026-02-15T18:43:34.247000Z,2026-02-15T17:11:11.078255Z,180,CPSEFESE,1281,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),N/A,N/A,N/A,Pass,Pass,N/A
6991fd7823072b1142086106,69722ac00c49f0720d607948,APPROVED,Not Applicable,2026-02-15T17:08:11.995000Z,2026-02-15T17:10:59.707000Z,2026-02-15T18:43:34.521000Z,2026-02-15T17:11:00.131904Z,168,CPSEFESE,253,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd78bd3a4a6a8f1abb07,5da6139c002c29001335b5a2,APPROVED,Not Applicable,2026-02-15T17:08:13.635000Z,2026-02-15T17:12:25.895000Z,2026-02-15T18:44:47.042000Z,2026-02-15T17:12:26.294552Z,253,CPSEFESE,9798,32,Male,White,United States,United States,Germany,English,Yes,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd7c3f6c2dc06901fc13,5b4991de56e0140001acb76b,APPROVED,Not Applicable,2026-02-15T17:08:17.568000Z,2026-02-15T17:13:20.063000Z,2026-02-15T18:44:47.267000Z,2026-02-15T17:13:20.511320Z,303,CPSEFESE,9226,29,Male,Asian,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fd8041a781480cd21832,5754420617f79f0007fbcd4a,APPROVED,Not Applicable,2026-02-15T17:08:19.558000Z,2026-02-15T17:11:22.511000Z,2026-02-15T18:44:47.496000Z,2026-02-15T17:11:22.990464Z,183,CPSEFESE,2338,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fd80692b5d8ebea15172,698fb1e2fe8799c7babca599,APPROVED,Not Applicable,2026-02-15T17:08:22.112000Z,2026-02-15T17:10:59.910000Z,2026-02-15T18:43:34.817000Z,2026-02-15T17:11:00.369369Z,158,CPSEFESE,16,22,Female,White,United States,United States,United States,English,Yes,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fd81c1dd68de738cf44f,62c9e5f7ad5a36ab331103bb,APPROVED,Not Applicable,2026-02-15T17:08:44.210000Z,2026-02-15T17:16:09.717000Z,2026-02-15T18:44:47.742000Z,2026-02-15T17:16:10.148022Z,446,CPSEFESE,2282,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fd821bbedd34b1a16502,570d22b35e5156000efd8bd5,APPROVED,Not Applicable,2026-02-15T17:08:21.087000Z,2026-02-15T17:12:52.482000Z,2026-02-15T18:44:48.077000Z,2026-02-15T17:12:52.907746Z,272,CPSEFESE,7563,43,Male,White,United States,United States,United States,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd862775d78451c2290b,5eeeb45360a44437a971aebc,APPROVED,Not Applicable,2026-02-15T17:08:25.903000Z,2026-02-15T17:12:30.511000Z,2026-02-15T18:44:48.483000Z,2026-02-15T17:12:30.889807Z,245,CPSEFESE,5020,25,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,N/A,N/A,N/A,Pass,N/A
6991fd89281bc416560b8bbe,69793552fb8b0de1941cb6dd,APPROVED,Not Applicable,2026-02-15T17:08:31.818000Z,2026-02-15T17:18:42.538000Z,2026-02-15T18:43:35.117000Z,2026-02-15T17:18:42.938096Z,611,CPSEFESE,97,33,Female,Black,Kenya,United Kingdom,DATA_EXPIRED,Swahili,No,Part-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fd8b29ac84da55d33a35,65e3434e8d58b05bcee42c3d,APPROVED,Not Applicable,2026-02-15T17:08:36.082000Z,2026-02-15T17:15:52.351000Z,2026-02-15T18:43:35.444000Z,2026-02-15T17:15:52.727582Z,437,CPSEFESE,2583,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fd919fce8bac9fce47ea,612ca983e3b41811470cefae,APPROVED,Not Applicable,2026-02-15T17:08:41.766000Z,2026-02-15T17:12:09.895000Z,2026-02-15T18:43:35.743000Z,2026-02-15T17:12:10.365008Z,209,CPSEFESE,1008,23,Female,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,N/A,N/A,Pass,N/A
6991fd92096c27eb90683e7f,68483d40185598902b719f20,APPROVED,Not Applicable,2026-02-15T17:15:22.643000Z,2026-02-15T17:28:13.205000Z,2026-02-15T18:43:36.037000Z,2026-02-15T17:28:13.653531Z,771,CPSEFESE,2959,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,Pass,N/A,Pass,N/A
6991fd9afb2ddfa4ed2c3a6f,66632c96e56c2cc87923bf78,APPROVED,Not Applicable,2026-02-15T17:08:50.073000Z,2026-02-15T17:20:42.803000Z,2026-02-15T18:43:36.352000Z,2026-02-15T17:20:43.193766Z,713,CPSEFESE,4818,60,Female,Black,United States,United States,United States,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fda2e80240a4a38cb42f,67d1f6824f74bd16996512c0,APPROVED,Not Applicable,2026-02-15T17:09:00.943000Z,2026-02-15T17:16:07.821000Z,2026-02-15T18:44:48.733000Z,2026-02-15T17:16:08.224690Z,427,CPSEFESE,2638,68,Male,White,Lithuania,United States,Russian Federation,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,Pass,N/A
6991fda817272edc6dc92947,5f136b2be9d1e835fdb8595c,APPROVED,Not Applicable,2026-02-15T17:08:59.145000Z,2026-02-15T17:13:15.454000Z,2026-02-15T18:43:36.636000Z,2026-02-15T17:13:15.817063Z,257,CPSEFESE,1753,33,Female,White,United States,United States,United States,English,Yes,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fdae01dfeaca22716a0d,5f11eb333c6e2c0df5b92270,APPROVED,Not Applicable,2026-02-15T17:09:06.732000Z,2026-02-15T17:12:51.373000Z,2026-02-15T18:43:36.916000Z,2026-02-15T17:12:51.879323Z,225,CPSEFESE,2876,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),N/A,N/A,N/A,Pass,Pass,N/A
6991fdb53390dcf666777ac1,616b2966d0aee4f9879a656b,APPROVED,Not Applicable,2026-02-15T17:09:15.403000Z,2026-02-15T17:14:55.189000Z,2026-02-15T18:43:37.180000Z,2026-02-15T17:14:55.590108Z,340,CPSEFESE,7773,43,Female,White,United States,United States,United States,English,No,Full-Time,N/A,Pass,N/A,N/A,Pass,N/A
6991fdbe53703ecce9ffd8ed,614f6ee182e424183c669cfe,APPROVED,Not Applicable,2026-02-15T17:09:23.839000Z,2026-02-15T17:16:23.653000Z,2026-02-15T18:44:48.996000Z,2026-02-15T17:16:24.080605Z,420,CPSEFESE,1149,72,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,N/A,Pass,Pass,N/A
6991fdcc8100b3b4a7427ca3,68114b50b766b8f5b3b6cc8e,APPROVED,Not Applicable,2026-02-15T17:09:39.838000Z,2026-02-15T17:17:15.003000Z,2026-02-15T18:44:49.238000Z,2026-02-15T17:17:15.519636Z,456,CPSEFESE,4169,55,Male,White,United States,United States,United States,English,No,Part-Time,N/A,N/A,N/A,Pass,Pass,Pass
6991fdd33cf606235513af66,62e7357284e65421d8f8b10f,APPROVED,Not Applicable,2026-02-15T17:09:44.008000Z,2026-02-15T17:13:10.197000Z,2026-02-15T18:44:49.489000Z,2026-02-15T17:13:10.572612Z,207,CPSEFESE,7131,68,Male,White,Netherlands,United States,Netherlands,Dutch,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fddcd9f3c5af0702f7c5,63ed27349738654dde4655ae,APPROVED,Not Applicable,2026-02-15T17:09:52.701000Z,2026-02-15T17:12:59.350000Z,2026-02-15T18:44:49.745000Z,2026-02-15T17:12:59.742626Z,187,CPSEFESE,1368,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,N/A,Pass,Pass,N/A
6991fdeb36a6e6b94beaf3d3,63fa26eac1c86fa597131481,APPROVED,Not Applicable,2026-02-15T17:10:09.425000Z,2026-02-15T17:14:32.667000Z,2026-02-15T18:43:37.487000Z,2026-02-15T17:14:33.100841Z,264,CPSEFESE,1397,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,Pass,N/A,N/A,N/A
6991fded66a553ef752320ee,698f905264fc6290205f4591,APPROVED,Not Applicable,2026-02-15T17:10:08.912000Z,2026-02-15T17:16:33.835000Z,2026-02-15T18:43:37.779000Z,2026-02-15T17:16:34.229089Z,385,CPSEFESE,11,24,Female,White,United States,United States,United States,English,Yes,Other,Pass,N/A,N/A,N/A,Pass,N/A
6991fdeef0901c5e86500f41,62a71f84d2f2f15e6cefae40,APPROVED,Not Applicable,2026-02-15T17:10:12.804000Z,2026-02-15T17:14:30.077000Z,2026-02-15T18:44:49.971000Z,2026-02-15T17:14:30.513729Z,258,CPSEFESE,2972,36,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fdef3dd047fd33d025cc,5bf4afe0b8e9f800014c9c0b,APPROVED,Not Applicable,2026-02-15T17:10:10.763000Z,2026-02-15T17:13:22.714000Z,2026-02-15T18:44:50.223000Z,2026-02-15T17:13:23.113315Z,192,CPSEFESE,12694,51,Male,White,United States,United States,United States,English,No,Full-Time,Pass,N/A,N/A,N/A,Pass,N/A
6991fdef41a781480cd21856,672268205351c30413c9837e,APPROVED,Not Applicable,2026-02-15T17:10:11.970000Z,2026-02-15T17:12:56.227000Z,2026-02-15T18:43:38.085000Z,2026-02-15T17:12:56.665933Z,165,CPSEFESE,6575,50,Female,Asian,Philippines,United States,United States,Tagalog-Filipino,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",N/A,N/A,N/A,Pass,Pass,N/A
6991fdf0a2a3c301fc6fbc45,67d00ceb0de1512e5669d4c5,APPROVED,Not Applicable,2026-02-15T17:10:12.646000Z,2026-02-15T17:15:36.330000Z,2026-02-15T18:44:50.461000Z,2026-02-15T17:15:36.710811Z,324,CPSEFESE,3273,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,N/A,Pass,N/A,Pass,N/A
6991fdf18f8b0787f3a920e7,6688fdb39a34a967bc0b7d36,APPROVED,Not Applicable,2026-02-15T17:10:28.559000Z,2026-02-15T17:18:56.121000Z,2026-02-15T18:44:50.719000Z,2026-02-15T17:18:56.640428Z,508,CPSEFESE,727,27,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,N/A,Pass,N/A,N/A,N/A,N/A
