StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific,Q136,geography,Q106,religious,Q134,number,Q110,political,Q138,maybe,mot_1,surprise_1,att.surprise,jus_1,att.jus,bet_1,double_1,consider_1,predict_1,context_1,Q146_1,att.sense,dishonest_1,Q150_1,serious_1,Q149_1,single_1,really_1,deeper_1,age,gen,race,PROLIFIC_PID,thought,text,FL_95_DO,FL_42_DO,FL_136_DO,FL_150_DO,FL_151_DO
2026-03-23 16:02:13,2026-03-23 16:06:30,0,47.184.2.81,100,257,1,2026-03-23 16:06:31,R_7eQhHLpKkk4QYYA,,,,,33.0036,-96.8834,anonymous,EN,1,6446b4a6eb2ba64c1505307d,4,Texas is big,5,,,,,,,,75,88,3,69,1,72,41,21,32,67,19,2,,13,,68,62,81,81,,,,6446b4a6eb2ba64c1505307d,1,Texas is big,FL_99|FL_98|FL_137|FL_103|FL_101,Betting|Prediction|Context-sensitivity|Double-bookkeeping|Considered|FL_78|Beliefbecauseofevidence|FL_80,Reallybelieve|Singlebookkeeping|FL_150|Deepersense|FL_151|FL_143,Dishonest2,Serious2
2026-03-23 15:58:54,2026-03-23 16:06:32,0,172.119.58.64,100,458,1,2026-03-23 16:06:33,R_7CkNrvDaCpClSeK,,,,,33.781,-118.2622,anonymous,EN,1,69b306d0aabcb968f7ca7ec5,,,,,,,4,"my thought was a society where there is no law and only ran on trust ",5,,18,55,3,40,1,22,28,14,0,7,75,1,65,,84,,17,60,15,47,2,5,69b306d0aabcb968f7ca7ec5,1,"my thought was a society where there is no law and only ran on trust ",FL_137|FL_103|FL_101|FL_99|FL_98,Considered|FL_78|Double-bookkeeping|FL_80|Betting|Prediction|Beliefbecauseofevidence|Context-sensitivity,FL_151|Deepersense|FL_150|Reallybelieve|Singlebookkeeping|FL_143,Dishonest,Serious
2026-03-23 15:55:46,2026-03-23 16:06:36,0,174.216.8.163,100,650,1,2026-03-23 16:06:37,R_10abwsJtHzn1jcl,,,,,35.2426,-80.741,anonymous,EN,1,69a5c155a852c9a8ab7762fa,,,,,4,An elderly person saying they worked at a job for fifty years.,,,,,38,100,3,100,1,92,0,84,29,9,51,1,0,,,3,100,100,94,32,1,4,69a5c155a852c9a8ab7762fa,1,An elderly person saying they worked at a job for fifty years.,FL_101|FL_103|FL_98|FL_137|FL_99,Context-sensitivity|Prediction|Considered|FL_80|Double-bookkeeping|Beliefbecauseofevidence|Betting|FL_78,Reallybelieve|FL_143|Singlebookkeeping|FL_151|Deepersense|FL_150,Dishonest,Serious2
2026-03-23 16:02:17,2026-03-23 16:06:36,0,98.57.152.94,100,259,1,2026-03-23 16:06:37,R_6HEUpGpKpFnzFTz,,,,,29.5209,-95.1922,anonymous,EN,1,60ff632a01371d68a406f893,,,,,,,4,Abortion should be legal in all 50 states regardless of reason,,,81,78,3,48,1,97,6,94,47,1,6,1,,0,96,,88,99,100,28,3,3,60ff632a01371d68a406f893,1,Abortion should be legal in all 50 states regardless of reason,FL_103|FL_137|FL_98|FL_101|FL_99,FL_80|Betting|Double-bookkeeping|Context-sensitivity|Prediction|Considered|Beliefbecauseofevidence|FL_78,Reallybelieve|FL_143|FL_150|Deepersense|Singlebookkeeping|FL_151,Dishonest2,Serious
2026-03-23 15:58:12,2026-03-23 16:06:48,0,68.252.5.9,100,515,1,2026-03-23 16:06:48,R_1D5lmCSleEa82B3,,,,,32.7936,-117.0689,anonymous,EN,1,66a27dfcde4454e6e8dbacf6,4,The southern end of the Sierra Nevada foothills sits north of the Mojave Desert and East of the Central Valley.,,,,,,,,,100,100,3,100,1,100,0,0,0,0,0,3,,,100,,100,,,,,,66a27dfcde4454e6e8dbacf6,1,The southern end of the Sierra Nevada foothills sits north of the Mojave Desert and East of the Central Valley.,FL_98|FL_103|FL_99|FL_137|FL_101,FL_78|Context-sensitivity|Considered|Prediction|Double-bookkeeping|FL_80|Beliefbecauseofevidence|Betting,FL_151|Singlebookkeeping|FL_143|Deepersense|FL_150|Reallybelieve,,Serious
2026-03-23 15:58:14,2026-03-23 16:07:02,0,90.196.174.104,100,528,1,2026-03-23 16:07:03,R_8MGwhk6gX33tNEZ,,,,,55.9402,-4.1605,anonymous,EN,1,5827634ea80bf4000199994b,,,,,,,4,That the USA would have a president who would arrest his own citizens and prosecute his political enemies without due process.,,,100,100,3,0,1,100,0,92,100,0,0,1,0,,100,,100,100,49,69,1,2,5827634ea80bf4000199994b,1,That the USA would have a president who would arrest his own citizens and prosecute his political enemies without due process.,FL_103|FL_98|FL_101|FL_99|FL_137,Considered|FL_80|Beliefbecauseofevidence|Betting|Double-bookkeeping|Prediction|Context-sensitivity|FL_78,Reallybelieve|FL_151|Deepersense|FL_143|Singlebookkeeping|FL_150,Dishonest,Serious
2026-03-23 16:02:15,2026-03-23 16:07:03,0,82.3.174.10,100,288,1,2026-03-23 16:07:03,R_2rPCSvJ1vk0miRa,,,,,52.0618,1.156,anonymous,EN,1,67179c4e867b679bd7ca1ee5,,,,,,,4,We should implement a land value tax to stop people from profiting from the value of land,,,100,100,3,100,1,100,0,100,12,0,0,1,,0,,0,100,100,100,26,2,2,67179c4e867b679bd7ca1ee5,1,We should implement a land value tax to stop people from profiting from the value of land,FL_103|FL_137|FL_99|FL_98|FL_101,FL_80|Context-sensitivity|Considered|Betting|Double-bookkeeping|Prediction|FL_78|Beliefbecauseofevidence,Reallybelieve|Deepersense|FL_151|Singlebookkeeping|FL_143|FL_150,Dishonest2,Serious2
2026-03-23 15:57:52,2026-03-23 16:07:09,0,82.132.212.182,100,556,1,2026-03-23 16:07:09,R_8Hrkp0j7THqt7k5,,,,,51.5178,-0.1609,anonymous,EN,1,65ab93cd4bceee49344efd60,,,4,Bad thing happen to bad intentioned people,,,,,,,63,14,3,81,1,0,15,79,49,100,36,2,,,,,,,,,,,65ab93cd4bceee49344efd60,1,Bad thing happen to bad intentioned people,FL_99|FL_98|FL_103|FL_101|FL_137,Beliefbecauseofevidence|FL_78|FL_80|Considered|Context-sensitivity|Double-bookkeeping|Prediction|Betting,FL_143|Reallybelieve|Singlebookkeeping|Deepersense|FL_150|FL_151,,
2026-03-23 15:58:59,2026-03-23 16:07:10,0,92.40.179.84,100,491,1,2026-03-23 16:07:10,R_2YtXf0LWmwWzhHD,,,,,51.5564,0.0715,anonymous,EN,1,5c4c1159d3a5e30001830f4a,,,,,4,"I randomly think about my late mum, amazon shopping ideas, questions I can ask AI",,,,,69,18,3,74,1,64,62,43,75,64,9,1,,5,,16,72,82,68,49,1,7,5c4c1159d3a5e30001830f4a,1,"I randomly think about my late mum, amazon shopping ideas, questions I can ask AI",FL_101|FL_103|FL_137|FL_99|FL_98,Prediction|FL_80|FL_78|Considered|Betting|Double-bookkeeping|Beliefbecauseofevidence|Context-sensitivity,Singlebookkeeping|FL_150|FL_151|Deepersense|FL_143|Reallybelieve,Dishonest2,Serious2
2026-03-23 16:04:25,2026-03-23 16:07:16,0,81.108.205.209,100,170,1,2026-03-23 16:07:17,R_2eQxJxRudi5wyRC,,,,,54.9536,-1.5743,anonymous,EN,1,5ff45beefdb6e6b063b4c520,,,,,4,"There’s a small forest near to where I live and I often wonder how many trees are there ",,,,,88,26,3,19,1,9,43,71,2,19,66,3,,,,,31,,,,,,5ff45beefdb6e6b063b4c520,1,"There’s a small forest near to where I live and I often wonder how many trees are there ",FL_101|FL_99|FL_98|FL_103|FL_137,FL_78|Beliefbecauseofevidence|FL_80|Context-sensitivity|Considered|Prediction|Double-bookkeeping|Betting,Singlebookkeeping|FL_143|FL_150|Deepersense|Reallybelieve|FL_151,,
2026-03-23 16:00:15,2026-03-23 16:07:17,0,162.207.190.131,100,421,1,2026-03-23 16:07:17,R_6diQvC855blPs4P,,,,,33.9482,-83.9944,anonymous,EN,1,69a2765dd3945c70a48eebf6,,,,,,,4,Healthcare should be free,,,55,63,3,94,1,100,11,100,41,19,0,1,0,,,0,68,100,100,20,2,3,69a2765dd3945c70a48eebf6,1,Healthcare should be free,FL_103|FL_101|FL_137|FL_98|FL_99,Considered|Prediction|Context-sensitivity|Betting|FL_80|FL_78|Beliefbecauseofevidence|Double-bookkeeping,FL_151|Deepersense|FL_143|Reallybelieve|FL_150|Singlebookkeeping,Dishonest,Serious2
2026-03-23 16:02:01,2026-03-23 16:07:49,0,73.168.25.118,100,347,1,2026-03-23 16:07:50,R_1GCbK5sONmPUDTM,,,,,41.995,-88.1856,anonymous,EN,1,6992a19454a45d78b75baba5,4,Beijing is the capital city of China.,5,,,,5,,,,99,99,3,97,1,100,0,99,95,0,1,1,,0,,0,100,100,99,37,1,5,6992a19454a45d78b75baba5,1,Beijing is the capital city of China.,FL_99|FL_103|FL_98|FL_137|FL_101,FL_80|Betting|Prediction|Beliefbecauseofevidence|Considered|Double-bookkeeping|FL_78|Context-sensitivity,Deepersense|FL_150|FL_143|FL_151|Singlebookkeeping|Reallybelieve,Dishonest2,Serious2
2026-03-23 16:00:09,2026-03-23 16:07:52,0,86.109.95.52,100,463,1,2026-03-23 16:07:52,R_6hFljezqO0mtIeY,,,,,35.2296,-80.843,anonymous,EN,1,69a8bfb43e6624faf36febba,,,,,,,4,"Getting rid of white officers in regions where black citizens are found. ",,,66,0,3,89,1,93,0,100,68,71,0,1,,0,,1,50,61,51,28,1,4,69a8bfb43e6624faf36febba,1,"Getting rid of white officers in regions where black citizens are found. ",FL_103|FL_99|FL_137|FL_101|FL_98,Prediction|Betting|Considered|Double-bookkeeping|FL_80|Beliefbecauseofevidence|FL_78|Context-sensitivity,FL_151|Singlebookkeeping|FL_150|Reallybelieve|Deepersense|FL_143,Dishonest2,Serious2
2026-03-23 16:04:00,2026-03-23 16:07:55,0,162.196.157.243,100,235,1,2026-03-23 16:07:55,R_1EbMIAmSMXbP6lE,,,,,32.6587,-97.1617,anonymous,EN,1,65f780dfe4aa3357ba290914,,,4,"The price of sin is hell, if you believe it or not. You will stand before GOD soon. Repent. It is not to late if you still have air. ",,,,,,,100,100,3,100,1,100,100,100,100,0,0,1,0,,,0,100,100,100,49,1,4,65f780dfe4aa3357ba290914,1,"The price of sin is hell, if you believe it or not. You will stand before GOD soon. Repent. It is not to late if you still have air. ",FL_99|FL_137|FL_101|FL_98|FL_103,FL_78|Context-sensitivity|FL_80|Considered|Betting|Double-bookkeeping|Prediction|Beliefbecauseofevidence,Singlebookkeeping|FL_143|FL_150|FL_151|Deepersense|Reallybelieve,Dishonest,Serious2
2026-03-23 16:02:25,2026-03-23 16:08:11,0,82.15.47.190,100,345,1,2026-03-23 16:08:11,R_8VL2u7aV7jCl2SV,,,,,53.4096,-2.9792,anonymous,EN,1,62b43d3e4927e5aa132d760f,,,4,"If I do bad things then one day I'll meet the people who have passed away and they will confront me. ",,,,,,,3,78,3,39,1,13,36,70,37,94,22,1,55,,25,,58,36,80,34,2,2,62b43d3e4927e5aa132d760f,1,"If I do bad things then one day I'll meet the people who have passed away and they will confront me. ",FL_99|FL_137|FL_101|FL_103|FL_98,Double-bookkeeping|FL_80|Betting|Context-sensitivity|Beliefbecauseofevidence|Considered|FL_78|Prediction,Singlebookkeeping|Deepersense|Reallybelieve|FL_151|FL_150|FL_143,Dishonest,Serious
2026-03-23 16:08:07,2026-03-23 16:08:40,0,82.9.94.46,100,32,1,2026-03-23 16:08:40,R_8mn9eH8Dqx2FSk1,,,,,51.4801,-3.1855,anonymous,EN,1,5ba0df3c9c31af0001ff7795,5,,5,,5,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,5ba0df3c9c31af0001ff7795,0,,FL_103|FL_98|FL_99|FL_137|FL_101,,,,
2026-03-23 16:04:19,2026-03-23 16:08:47,0,74.124.177.169,100,268,1,2026-03-23 16:08:47,R_1NTlp83EfJyvHQ5,,,,,36.002,-80.0004,anonymous,EN,1,63a9a8f2f098b7e45bd03721,,,4,God is always with me no matter where I go.,,,,,,,10,100,3,89,1,100,0,100,35,0,0,1,,0,100,,100,100,100,71,2,2,63a9a8f2f098b7e45bd03721,1,God is always with me no matter where I go.,FL_99|FL_137|FL_98|FL_103|FL_101,Beliefbecauseofevidence|Considered|FL_78|Betting|Context-sensitivity|Double-bookkeeping|FL_80|Prediction,Singlebookkeeping|Deepersense|FL_151|FL_150|FL_143|Reallybelieve,Dishonest2,Serious
2026-03-23 16:03:30,2026-03-23 16:08:51,0,81.156.125.202,100,320,1,2026-03-23 16:08:52,R_2ZDpR8gQpD20X59,,,,,50.2389,-5.2295,anonymous,EN,1,5be1c6db93cab6000123baf9,4,How does a feature such as Uluru get formed?,,,,,,,,,29,50,3,79,1,80,31,66,68,78,23,1,41,,63,,52,74,66,70,2,2,5be1c6db93cab6000123baf9,1,How does a feature such as Uluru get formed?,FL_98|FL_99|FL_101|FL_137|FL_103,FL_78|FL_80|Betting|Context-sensitivity|Beliefbecauseofevidence|Double-bookkeeping|Prediction|Considered,FL_151|Deepersense|FL_143|Singlebookkeeping|FL_150|Reallybelieve,Dishonest,Serious
2026-03-23 16:04:17,2026-03-23 16:08:51,0,47.41.253.173,100,273,1,2026-03-23 16:08:52,R_7Yo068Vua6MN05k,,,,,34.4179,-117.3064,anonymous,EN,1,69b78b95e42803fac795d282,,,,,4,How many rats are invading my workshop?,,,,,87,100,3,100,1,89,15,100,90,92,7,3,,,,0,93,100,99,,,,69b78b95e42803fac795d282,1,How many rats are invading my workshop?,FL_101|FL_99|FL_103|FL_137|FL_98,Betting|Prediction|Context-sensitivity|FL_78|Double-bookkeeping|Beliefbecauseofevidence|Considered|FL_80,Singlebookkeeping|Reallybelieve|FL_151|Deepersense|FL_143|FL_150,,Serious2
2026-03-23 16:00:02,2026-03-23 16:09:01,0,45.17.238.88,100,538,1,2026-03-23 16:09:01,R_1B4cTzC5FsNL0rL,,,,,33.004,-97.2258,anonymous,EN,1,69b1b573bb2e49d76c8a4a57,,,4,"I am a Christian so I have lots of thought most every day about God and His word, the Bible. Heaven and Hell are very real places.",,,,,,,100,100,3,100,1,100,0,100,23,0,0,1,0,,,0,100,100,100,62,1,2,69b1b573bb2e49d76c8a4a57,1,"I am a Christian so I have lots of thought most every day about God and His word, the Bible. Heaven and Hell are very real places.",FL_99|FL_103|FL_101|FL_98|FL_137,Prediction|FL_78|Considered|Beliefbecauseofevidence|Betting|Context-sensitivity|Double-bookkeeping|FL_80,FL_143|Singlebookkeeping|FL_150|Deepersense|FL_151|Reallybelieve,Dishonest,Serious2
2026-03-23 16:06:08,2026-03-23 16:09:08,0,24.19.141.211,100,180,1,2026-03-23 16:09:08,R_5JIF7yZky4ZzrCV,,,,,48.6914,-122.4133,anonymous,EN,1,69bae691daa144f27a923c3f,,,4,I think that God exists but I am not sure if hell is just.,,,,,,,80,79,3,83,1,80,69,99,15,81,9,1,,8,20,,88,83,73,36,1,2,69bae691daa144f27a923c3f,1,I think that God exists but I am not sure if hell is just.,FL_99|FL_98|FL_137|FL_103|FL_101,FL_80|FL_78|Considered|Beliefbecauseofevidence|Context-sensitivity|Betting|Prediction|Double-bookkeeping,FL_151|FL_150|Deepersense|Reallybelieve|FL_143|Singlebookkeeping,Dishonest2,Serious
2026-03-23 16:05:56,2026-03-23 16:09:10,0,83.104.140.170,100,193,1,2026-03-23 16:09:10,R_224q5HrTqR28L7L,,,,,52.0854,-2.8877,anonymous,EN,1,5c31130c36c0d200016826dc,4,I think often about how little people live in Wales compared to other countries e.g. Belgium,,,,,,,,,100,100,3,100,1,78,0,100,0,0,0,1,,0,,0,100,100,0,31,1,2,5c31130c36c0d200016826dc,1,I think often about how little people live in Wales compared to other countries e.g. Belgium,FL_98|FL_99|FL_137|FL_101|FL_103,Betting|Context-sensitivity|Beliefbecauseofevidence|FL_80|Considered|Double-bookkeeping|FL_78|Prediction,FL_150|Singlebookkeeping|FL_151|Deepersense|FL_143|Reallybelieve,Dishonest2,Serious2
2026-03-23 16:00:46,2026-03-23 16:09:23,0,88.97.167.195,100,516,1,2026-03-23 16:09:23,R_8rSfngar4Peykjb,,,,,52.4867,-1.8989,anonymous,EN,1,613129fdf8f6b04c9a7a2429,,,5,,4,I have wondered about the number of penguins at Volunteer Point in the Falklands,,,,,100,87,3,91,1,100,9,100,0,50,0,1,,0,,0,100,100,100,66,1,2,613129fdf8f6b04c9a7a2429,1,I have wondered about the number of penguins at Volunteer Point in the Falklands,FL_99|FL_101|FL_98|FL_103|FL_137,Double-bookkeeping|FL_78|Prediction|FL_80|Beliefbecauseofevidence|Context-sensitivity|Betting|Considered,Reallybelieve|FL_143|Singlebookkeeping|Deepersense|FL_151|FL_150,Dishonest2,Serious2
2026-03-23 16:03:34,2026-03-23 16:09:26,0,12.75.127.77,100,351,1,2026-03-23 16:09:26,R_5DYrN1ect61Zv5w,,,,,30.0121,-90.1658,anonymous,EN,1,63fccde8a63b5e277c97f7a3,4,I have thought about different parts of the world and traveling. Like where are all the places I want visit that is near Jamaica,,,,,,,,,93,100,3,100,1,100,1,100,100,0,0,1,,0,,0,100,100,100,39,1,4,63fccde8a63b5e277c97f7a3,1,I have thought about different parts of the world and traveling. Like where are all the places I want visit that is near Jamaica,FL_98|FL_137|FL_103|FL_101|FL_99,Beliefbecauseofevidence|Double-bookkeeping|FL_78|Prediction|FL_80|Considered|Context-sensitivity|Betting,FL_143|Reallybelieve|FL_151|Singlebookkeeping|Deepersense|FL_150,Dishonest2,Serious2
2026-03-23 16:05:17,2026-03-23 16:09:27,0,104.181.213.79,100,249,1,2026-03-23 16:09:27,R_7hAuHUitslrSHoR,,,,,43.0475,-87.8964,anonymous,EN,1,69b4d2526cb22ee3d846b951,,,4,"There is a higher power of some sort, though it is probably not just one and not in the way we think",,,,,,,2,50,3,61,1,100,1,96,0,6,50,1,0,,100,,99,100,100,31,1,2,69b4d2526cb22ee3d846b951,1,"There is a higher power of some sort, though it is probably not just one and not in the way we think",FL_99|FL_103|FL_101|FL_137|FL_98,Betting|Context-sensitivity|Considered|Beliefbecauseofevidence|Prediction|Double-bookkeeping|FL_80|FL_78,FL_150|FL_143|Reallybelieve|Singlebookkeeping|FL_151|Deepersense,Dishonest,Serious
2026-03-23 16:04:14,2026-03-23 16:09:32,0,99.36.105.202,100,318,1,2026-03-23 16:09:33,R_1D1uVjgw8NPVSke,,,,,32.9365,-96.7871,anonymous,EN,1,5bb455c84cb73b00011415a9,,,,,,,4,We need universal healthcare and the current health insurance system should be completely dismantled and abolished.,,,77,73,3,83,1,87,9,87,74,14,0,1,,9,89,,100,90,79,26,1,2,5bb455c84cb73b00011415a9,1,We need universal healthcare and the current health insurance system should be completely dismantled and abolished.,FL_103|FL_99|FL_137|FL_98|FL_101,FL_80|Considered|Double-bookkeeping|Beliefbecauseofevidence|Prediction|Context-sensitivity|Betting|FL_78,FL_143|Singlebookkeeping|FL_151|Deepersense|FL_150|Reallybelieve,Dishonest2,Serious
2026-03-23 16:00:41,2026-03-23 16:09:53,0,98.121.132.192,100,552,1,2026-03-23 16:09:53,R_7JNaoUhoujpF5Bv,,,,,34.9879,-79.2169,anonymous,EN,1,65f7300049034aba6be17270,,,,,,,,,4,Apple products are used all around the world.,66,28,3,90,1,77,61,92,49,91,65,1,,6,77,,70,91,32,42,1,3,65f7300049034aba6be17270,1,Apple products are used all around the world.,FL_137|FL_101|FL_99|FL_103|FL_98,Context-sensitivity|FL_78|Prediction|Beliefbecauseofevidence|FL_80|Double-bookkeeping|Betting|Considered,FL_150|Deepersense|Singlebookkeeping|Reallybelieve|FL_143|FL_151,Dishonest2,Serious
2026-03-23 16:02:05,2026-03-23 16:09:56,0,216.165.95.177,100,471,1,2026-03-23 16:09:56,R_6G0YFpKgp5BDCdr,,,,,40.7359,-73.9904,anonymous,EN,1,69aa1a18ac78b4ee46076875,,,,,,,,,4,Water can diffuse from areas of low salt concentration to areas of high salt concentration,96,100,3,95,1,97,0,75,80,14,0,1,0,,89,,97,100,92,18,2,5,69aa1a18ac78b4ee46076875,1,Water can diffuse from areas of low salt concentration to areas of high salt concentration,FL_137|FL_101|FL_103|FL_98|FL_99,Beliefbecauseofevidence|Prediction|Double-bookkeeping|FL_78|Betting|Considered|Context-sensitivity|FL_80,Singlebookkeeping|Reallybelieve|Deepersense|FL_143|FL_150|FL_151,Dishonest,Serious
2026-03-23 16:05:07,2026-03-23 16:10:19,0,68.133.9.95,100,311,1,2026-03-23 16:10:19,R_3VKZGbWEV3wB7Sd,,,,,43.0446,-78.7829,anonymous,EN,1,69bb16321eaf8fe2de5239d1,,,4,"sometimes things happen in my life and I wonder if there was divine intervention, as seen in Pulp Fiction",,,,,,,60,34,3,16,1,0,37,69,59,39,58,1,34,,,37,68,71,76,22,2,3,69bb16321eaf8fe2de5239d1,1,"sometimes things happen in my life and I wonder if there was divine intervention, as seen in Pulp Fiction",FL_99|FL_98|FL_137|FL_101|FL_103,Beliefbecauseofevidence|Prediction|Double-bookkeeping|Betting|Context-sensitivity|FL_78|Considered|FL_80,FL_150|FL_151|FL_143|Singlebookkeeping|Deepersense|Reallybelieve,Dishonest,Serious2
2026-03-23 15:55:38,2026-03-23 16:10:20,0,24.126.7.151,100,881,1,2026-03-23 16:10:21,R_1YWakuTwlTdtbOj,,,,,38.8574,-77.1,anonymous,EN,1,6307bee7b345c1bf0fb2f362,4,There are now more people living in India than in China.,,,,,,,,,90,88,3,70,1,85,28,64,47,2,4,1,,4,96,,96,91,94,57,2,2,6307bee7b345c1bf0fb2f362,1,There are now more people living in India than in China.,FL_98|FL_101|FL_137|FL_99|FL_103,FL_80|Considered|FL_78|Betting|Context-sensitivity|Double-bookkeeping|Beliefbecauseofevidence|Prediction,Reallybelieve|Singlebookkeeping|Deepersense|FL_143|FL_150|FL_151,Dishonest2,Serious
2026-03-23 16:04:16,2026-03-23 16:10:24,0,24.156.99.227,100,368,1,2026-03-23 16:10:24,R_3lsucJzdo8LIbNd,,,,,34.8266,-111.7506,anonymous,EN,1,69a9b65c2ff9187ae9bda652,4,"I sometime think about which states are situated where, like what state is next to another state.",,,,,,,,,79,88,3,68,1,89,23,66,60,81,15,1,15,,,11,83,87,89,36,1,2,69a9b65c2ff9187ae9bda652,1,"I sometime think about which states are situated where, like what state is next to another state.",FL_98|FL_137|FL_103|FL_99|FL_101,Context-sensitivity|Beliefbecauseofevidence|Considered|FL_78|Betting|Prediction|Double-bookkeeping|FL_80,Reallybelieve|FL_151|Deepersense|FL_143|FL_150|Singlebookkeeping,Dishonest,Serious2
2026-03-23 16:06:17,2026-03-23 16:10:37,0,81.158.183.49,100,260,1,2026-03-23 16:10:37,R_2yr1rvnCnAA7nHp,,,,,54.58,-5.928,anonymous,EN,1,63e51c201c0000d37060d920,4,"The border between Northern Ireland and the Republic of Ireland isn't a straight one, but one that goes in a jagged line.",,,,,,,,,87,92,3,50,1,100,12,59,0,3,2,1,1,,,1,92,99,86,33,2,2,63e51c201c0000d37060d920,1,"The border between Northern Ireland and the Republic of Ireland isn't a straight one, but one that goes in a jagged line.",FL_98|FL_101|FL_137|FL_103|FL_99,Considered|Double-bookkeeping|Context-sensitivity|FL_80|FL_78|Prediction|Betting|Beliefbecauseofevidence,Deepersense|FL_150|Reallybelieve|FL_151|FL_143|Singlebookkeeping,Dishonest,Serious2
2026-03-23 16:01:18,2026-03-23 16:11:10,0,172.56.106.26,100,591,1,2026-03-23 16:11:10,R_6mwkOWLth5ZK35H,,,,,47.5834,-122.2979,anonymous,EN,1,6993d022c2e06f7d2b61b560,4,"I noticed that New York City is commonly mistaken as the capital of New York State, when Albany is actually the capital. Similarly, while Cy",,,,,,,,,81,68,3,81,1,76,73,83,73,71,39,2,,,,75,81,,,,,,6993d022c2e06f7d2b61b560,1,"I noticed that New York City is commonly mistaken as the capital of New York State, when Albany is actually the capital. Similarly, while Cy",FL_98|FL_137|FL_99|FL_103|FL_101,FL_78|Double-bookkeeping|Considered|FL_80|Betting|Context-sensitivity|Beliefbecauseofevidence|Prediction,Singlebookkeeping|FL_151|FL_143|Reallybelieve|Deepersense|FL_150,,Serious2
2026-03-23 16:08:16,2026-03-23 16:11:20,0,24.143.103.115,100,183,1,2026-03-23 16:11:21,R_5fLZez62Au3veIV,,,,,47.6137,-122.3104,anonymous,EN,1,6980ea2abad9378f7e19bcfb,,,,,,,4,The federal tax system needs to be completely re done,,,84,86,3,64,1,60,0,100,63,0,0,1,,0,,0,100,100,100,24,2,3,6980ea2abad9378f7e19bcfb,1,The federal tax system needs to be completely re done,FL_103|FL_101|FL_99|FL_137|FL_98,Betting|Beliefbecauseofevidence|FL_80|Context-sensitivity|Considered|Prediction|Double-bookkeeping|FL_78,Singlebookkeeping|Deepersense|FL_150|Reallybelieve|FL_151|FL_143,Dishonest2,Serious2
2026-03-23 16:06:11,2026-03-23 16:11:22,0,174.136.244.70,100,310,1,2026-03-23 16:11:22,R_7Pn1JmKCFWeZnQq,,,,,34.953,-91.8989,anonymous,EN,1,69c184a8c2e0d301cd01f710,,,,,4,"There are hundreds, maybe even thousands, of bugs in my yard that I can't see",,,,,84,100,3,100,1,100,69,47,6,9,0,1,,0,,0,100,100,100,37,2,2,69c184a8c2e0d301cd01f710,1,"There are hundreds, maybe even thousands, of bugs in my yard that I can't see",FL_101|FL_137|FL_99|FL_98|FL_103,Beliefbecauseofevidence|Betting|FL_80|Prediction|Double-bookkeeping|FL_78|Context-sensitivity|Considered,Singlebookkeeping|FL_151|FL_150|Reallybelieve|FL_143|Deepersense,Dishonest2,Serious2
2026-03-23 16:04:12,2026-03-23 16:11:30,0,104.10.217.193,100,437,1,2026-03-23 16:11:30,R_1CBVdjQk47zEaUS,,,,,41.7579,-88.2934,anonymous,EN,1,601cbb3526aa517be4a924ce,,,,,,,4,I felt that the abortion ban should be defied even if people had to break a law to do so,,,100,100,3,100,1,50,0,100,0,0,0,1,0,,100,,100,100,100,58,1,2,601cbb3526aa517be4a924ce,1,I felt that the abortion ban should be defied even if people had to break a law to do so,FL_103|FL_99|FL_98|FL_137|FL_101,Beliefbecauseofevidence|Prediction|FL_78|Double-bookkeeping|Considered|Context-sensitivity|Betting|FL_80,Reallybelieve|FL_150|FL_143|FL_151|Deepersense|Singlebookkeeping,Dishonest,Serious
2026-03-23 16:09:02,2026-03-23 16:11:54,0,72.89.105.246,100,171,1,2026-03-23 16:11:55,R_1zB9YggQE7XTNMl,,,,,40.7681,-73.8291,anonymous,EN,1,60fdf01326f76cc0c5be3d2f,,,,,,,4,complete removal of black and brown people from the northern half of the world,,,67,52,3,96,1,58,41,93,66,36,30,2,27,,,,,,,,,,60fdf01326f76cc0c5be3d2f,1,complete removal of black and brown people from the northern half of the world,FL_103|FL_101|FL_99|FL_98|FL_137,FL_78|Context-sensitivity|Betting|Considered|Prediction|Double-bookkeeping|FL_80|Beliefbecauseofevidence,FL_150|FL_143|Singlebookkeeping|FL_151|Reallybelieve|Deepersense,Dishonest,
2026-03-23 16:08:20,2026-03-23 16:12:04,0,172.58.151.43,100,223,1,2026-03-23 16:12:04,R_1Up8tG5rYA1vUYh,,,,,36.1671,-86.7861,anonymous,EN,1,6642690a93cc7510324fc235,,,,,,,4,"i think it was hard to undeerstand ",,,79,29,3,69,1,86,79,21,89,90,22,2,,81,,,70,73,42,,,,6642690a93cc7510324fc235,1,"i think it was hard to undeerstand ",FL_103|FL_98|FL_101|FL_137|FL_99,Prediction|Betting|Beliefbecauseofevidence|FL_80|Context-sensitivity|Considered|FL_78|Double-bookkeeping,FL_150|Deepersense|Reallybelieve|Singlebookkeeping|FL_143|FL_151,Dishonest2,
